id,weight,fat,type,price,outlet
NCA17,20.6,Low Fat,Health and Hygiene,149.9392,Supermarket Type1
NCN54,20.35,Low Fat,Household,79.2328,Supermarket Type1
FDP22,14.65,Regular,Snack Foods,49.7666,Supermarket Type1
NCB54,8.76,Low Fat,Health and Hygiene,126.2336,Supermarket Type1
FDD08,8.3,Low Fat,Fruits and Vegetables,37.7506,Supermarket Type1
DRM48,15.2,Low Fat,Soft Drinks,35.9848,Grocery Store
FDG41,,Regular,Frozen Foods,110.3228,Supermarket Type3
FDE44,,LF,Fruits and Vegetables,48.7692,Supermarket Type3
FDE26,9.3,Low Fat,Canned,144.0786,Supermarket Type1
NCS38,8.6,Low Fat,Household,113.1176,Supermarket Type1
NCJ54,9.895,Low Fat,Household,230.4642,Supermarket Type2
FDI40,,Regular,Frozen Foods,98.8358,Grocery Store
FDN45,19.35,Low Fat,Snack Foods,224.4088,Supermarket Type2
FDU43,19.35,Regular,Fruits and Vegetables,239.8564,Supermarket Type1
FDI04,13.65,Regular,Frozen Foods,197.5426,Grocery Store
NCC07,19.6,Low Fat,Household,104.9964,Supermarket Type2
NCC07,,Low Fat,Household,104.5964,Grocery Store
NCD18,16,Low Fat,Household,231.3668,Supermarket Type1
FDU55,16.2,Low Fat,Fruits and Vegetables,258.6278,Supermarket Type1
FDX59,10.195,Low Fat,Breads,35.2558,Supermarket Type1
FDR52,12.65,Regular,Frozen Foods,190.7846,Supermarket Type1
NCP17,19.35,Low Fat,Health and Hygiene,63.3168,Supermarket Type1
FDQ32,17.85,reg,Fruits and Vegetables,122.2388,Supermarket Type1
NCT17,10.8,Low Fat,Health and Hygiene,188.0214,Supermarket Type1
FDO10,13.65,Regular,Snack Foods,57.7588,Supermarket Type1
FDE32,20.7,Low Fat,Fruits and Vegetables,36.5506,Supermarket Type1
FDN44,13.15,Low Fat,Fruits and Vegetables,158.192,Supermarket Type1
FDH02,7.27,reg,Canned,88.8488,Supermarket Type1
FDK60,16.5,Regular,Baking Goods,98.9068,Supermarket Type1
FDS24,,Regular,Baking Goods,86.5514,Grocery Store
FDL03,19.25,Regular,Meat,198.211,Grocery Store
FDB46,,Regular,Snack Foods,212.6244,Supermarket Type3
FDO48,15,Regular,Baking Goods,222.6456,Supermarket Type1
FDZ39,19.7,Regular,Meat,103.399,Supermarket Type1
FDT02,,LF,Dairy,35.1874,Supermarket Type3
FDC50,15.85,Low Fat,Canned,94.8094,Supermarket Type1
FDP39,12.65,Low Fat,Meat,51.5324,Supermarket Type1
DRG15,6.13,Low Fat,Dairy,60.0536,Supermarket Type2
FDP10,19,Low Fat,Snack Foods,104.1622,Supermarket Type2
FDF53,,Regular,Frozen Foods,181.8318,Supermarket Type3
FDN34,15.6,Regular,Snack Foods,170.4132,Supermarket Type1
FDK02,12.5,Low Fat,Canned,120.744,Supermarket Type1
FDC23,18,Low Fat,Starchy Foods,176.3686,Supermarket Type1
FDJ10,,Regular,Snack Foods,140.2838,Grocery Store
FDE53,10.895,Low Fat,Frozen Foods,107.028,Supermarket Type1
FDR25,17,Regular,Canned,266.5884,Supermarket Type1
FDW50,13.1,Low Fat,Dairy,165.7158,Supermarket Type1
FDS09,8.895,Regular,Snack Foods,51.4008,Supermarket Type1
FDW49,19.5,Low Fat,Canned,178.1002,Grocery Store
FDU51,20.2,Regular,Meat,178.7028,Supermarket Type1
FDF28,15.7,Regular,Frozen Foods,126.1046,Supermarket Type2
NCY30,20.25,Low Fat,Household,179.6976,Supermarket Type2
FDD44,8.05,Regular,Fruits and Vegetables,259.3646,Supermarket Type1
FDX09,9,Low Fat,Snack Foods,177.337,Supermarket Type1
NCF30,17,Low Fat,Household,125.9362,Supermarket Type1
FDZ50,,Regular,Dairy,185.4608,Grocery Store
FDW37,19.2,Low Fat,Canned,89.2488,Supermarket Type1
FDD11,12.85,Low Fat,Starchy Foods,254.404,Supermarket Type1
DRH39,20.7,Low Fat,Dairy,75.567,Supermarket Type2
FDA36,5.985,Low Fat,Baking Goods,184.1924,Supermarket Type1
NCG43,20.2,Low Fat,Household,92.4462,Supermarket Type1
FDF02,16.2,low fat,Canned,103.699,Supermarket Type1
FDP57,,low fat,Snack Foods,101.899,Supermarket Type3
NCE42,21.1,Low Fat,Household,231.9958,Supermarket Type1
NCR38,,LF,Household,252.8724,Supermarket Type3
FDP03,,Regular,Meat,125.1388,Grocery Store
FDO51,6.785,Regular,Meat,42.3112,Supermarket Type1
NCQ42,20.35,Low Fat,Household,128.4678,Supermarket Type1
NCM41,16.5,Low Fat,Health and Hygiene,91.212,Supermarket Type1
FDH48,,Low Fat,Baking Goods,85.054,Supermarket Type3
DRF60,10.8,Low Fat,Soft Drinks,236.4564,Supermarket Type1
FDJ27,17.7,Regular,Meat,101.4674,Supermarket Type1
FDQ14,9.27,Low Fat,Dairy,150.805,Supermarket Type1
FDN27,20.85,Low Fat,Meat,118.5808,Supermarket Type1
NCQ02,12.6,Low Fat,Household,188.6556,Supermarket Type1
FDJ33,8.895,Regular,Snack Foods,124.873,Supermarket Type1
FDP07,,Low Fat,Fruits and Vegetables,196.011,Supermarket Type3
DRE01,10.1,LF,Soft Drinks,241.2512,Supermarket Type1
FDU36,6.15,Low Fat,Baking Goods,99.9384,Supermarket Type1
FDL28,10,Regular,Frozen Foods,228.6668,Supermarket Type1
NCX53,20.1,Low Fat,Health and Hygiene,141.2154,Supermarket Type1
FDZ39,19.7,Regular,Meat,103.699,Supermarket Type1
NCP42,8.51,Low Fat,Household,195.3478,Supermarket Type1
FDJ14,10.3,Regular,Canned,81.296,Supermarket Type1
FDK04,7.36,Low Fat,Frozen Foods,55.3588,Supermarket Type1
NCC19,6.57,LF,Household,194.582,Supermarket Type1
FDS09,8.895,Regular,Snack Foods,51.7008,Supermarket Type2
FDZ02,6.905,Regular,Dairy,99.6726,Supermarket Type1
FDD35,12.15,LF,Starchy Foods,121.344,Supermarket Type2
NCY42,6.38,Low Fat,Household,144.147,Supermarket Type1
FDB05,5.155,Low Fat,Frozen Foods,246.9776,Supermarket Type1
FDF20,12.85,Low Fat,Fruits and Vegetables,195.2768,Supermarket Type1
NCO41,12.5,Low Fat,Health and Hygiene,97.3384,Supermarket Type2
FDC40,,Regular,Dairy,79.4986,Supermarket Type3
FDV58,20.85,LF,Snack Foods,197.4452,Supermarket Type1
FDZ57,10,Regular,Snack Foods,129.5994,Supermarket Type1
DRM35,9.695,Low Fat,Hard Drinks,179.4344,Supermarket Type1
DRN36,15.2,Low Fat,Soft Drinks,94.2752,Supermarket Type2
FDQ13,11.1,Low Fat,Canned,84.0908,Supermarket Type1
DRO35,13.85,Low Fat,Hard Drinks,115.4492,Grocery Store
NCD43,8.85,Low Fat,Household,104.3964,Supermarket Type1
FDA51,8.05,Regular,Dairy,114.2518,Supermarket Type2
NCX17,,Low Fat,Health and Hygiene,232.93,Supermarket Type3
NCZ17,12.15,Low Fat,Health and Hygiene,39.4506,Supermarket Type1
FDR11,,Regular,Breads,159.6578,Supermarket Type3
FDW34,9.6,Low Fat,Snack Foods,242.917,Supermarket Type1
FDN50,16.85,Regular,Canned,92.712,Supermarket Type1
FDS09,8.895,Regular,Snack Foods,50.2008,Supermarket Type1
FDS48,15.15,Low Fat,Baking Goods,150.9708,Supermarket Type2
FDL44,18.25,Low Fat,Fruits and Vegetables,162.8894,Supermarket Type1
DRF48,5.73,Low Fat,Soft Drinks,187.5898,Supermarket Type2
FDA14,16.1,Low Fat,Dairy,147.876,Supermarket Type2
NCD30,19.7,LF,Household,96.5726,Supermarket Type1
FDI16,14,Regular,Frozen Foods,51.564,Supermarket Type1
NCG06,16.35,Low Fat,Household,258.5646,Supermarket Type1
DRZ24,7.535,Low Fat,Soft Drinks,120.444,Supermarket Type1
NCS17,18.6,Low Fat,Health and Hygiene,95.0436,Supermarket Type1
FDB37,20.25,Regular,Baking Goods,241.1538,Supermarket Type1
FDE10,6.67,Regular,Snack Foods,130.0626,Supermarket Type1
FDC57,20.1,Regular,Fruits and Vegetables,191.682,Supermarket Type1
FDM12,16.7,Regular,Baking Goods,187.9214,Supermarket Type2
FDE24,14.85,Low Fat,Baking Goods,140.4812,Supermarket Type1
FDW22,9.695,Regular,Snack Foods,219.7114,Supermarket Type1
DRD01,,Regular,Soft Drinks,53.3614,Supermarket Type3
NCZ18,,Low Fat,Household,253.8698,Supermarket Type3
FDN49,17.25,Regular,Breakfast,40.948,Supermarket Type1
FDR22,19.35,reg,Snack Foods,113.1544,Supermarket Type1
FDV08,,Low Fat,Fruits and Vegetables,43.6454,Grocery Store
FDY39,5.305,Regular,Meat,185.3608,Supermarket Type1
FDV36,18.7,Low Fat,Baking Goods,125.702,Supermarket Type1
FDO60,20,Low Fat,Baking Goods,45.1086,Supermarket Type1
FDU04,,Low Fat,Frozen Foods,122.3414,Supermarket Type3
FDR20,,Regular,Fruits and Vegetables,46.7744,Supermarket Type3
FDW19,,Regular,Fruits and Vegetables,110.457,Grocery Store
FDU40,20.85,Low Fat,Frozen Foods,194.2478,Supermarket Type1
FDK15,10.8,Low Fat,Meat,97.6042,Supermarket Type1
DRF15,18.35,Low Fat,Dairy,151.834,Supermarket Type1
FDQ25,8.63,Regular,Canned,173.6422,Supermarket Type1
FDI48,,Regular,Baking Goods,52.7666,Grocery Store
FDS49,9,Low Fat,Canned,77.0644,Supermarket Type1
FDV22,14.85,Regular,Snack Foods,157.863,Supermarket Type1
NCV42,6.26,Low Fat,Household,109.3228,Supermarket Type1
FDX26,17.7,Low Fat,Dairy,184.3292,Supermarket Type1
FDI33,16.5,Low Fat,Snack Foods,89.8146,Supermarket Type2
FDZ14,7.71,Regular,Dairy,121.0756,Supermarket Type1
FDG10,6.63,Regular,Snack Foods,56.3588,Supermarket Type1
FDM38,5.885,Regular,Canned,50.7982,Supermarket Type2
FDG26,,Low Fat,Canned,256.033,Supermarket Type3
FDH46,6.935,Regular,Snack Foods,101.6332,Supermarket Type1
FDN13,18.6,Low Fat,Breakfast,99.9358,Supermarket Type2
FDU57,8.27,Regular,Snack Foods,149.7708,Supermarket Type1
NCI06,11.3,Low Fat,Household,179.666,Supermarket Type1
FDM38,5.885,Regular,Canned,52.6982,Supermarket Type1
NCG42,19.2,Low Fat,Household,128.931,Grocery Store
FDL39,16.1,Regular,Dairy,180.0318,Supermarket Type1
FDT31,,Low Fat,Fruits and Vegetables,190.9872,Grocery Store
FDV59,13.35,Low Fat,Breads,217.0166,Supermarket Type1
FDB49,8.3,Regular,Baking Goods,100.5384,Supermarket Type1
FDD58,7.76,low fat,Snack Foods,101.37,Supermarket Type1
DRN59,15,Low Fat,Hard Drinks,45.306,Supermarket Type1
FDX48,17.75,Regular,Baking Goods,153.3656,Supermarket Type1
FDQ11,5.695,Regular,Breads,255.1988,Supermarket Type1
FDY12,9.8,Regular,Baking Goods,52.5008,Supermarket Type1
FDQ11,5.695,Regular,Breads,256.4988,Supermarket Type1
DRI11,8.26,Low Fat,Hard Drinks,115.9834,Supermarket Type1
FDY32,,Low Fat,Fruits and Vegetables,163.221,Supermarket Type3
FDS51,13.35,LF,Meat,60.5194,Supermarket Type1
FDR19,13.5,Regular,Fruits and Vegetables,144.2102,Grocery Store
DRB13,6.115,Regular,Soft Drinks,189.753,Supermarket Type2
FDS21,19.85,Regular,Snack Foods,62.4194,Supermarket Type1
FDQ40,11.1,Regular,Frozen Foods,176.0712,Supermarket Type1
NCE55,8.92,Low Fat,Household,176.137,Supermarket Type1
FDX43,,Low Fat,Fruits and Vegetables,165.25,Supermarket Type3
FDS12,9.1,Low Fat,Baking Goods,125.7362,Supermarket Type1
DRK01,,Low Fat,Soft Drinks,94.6436,Supermarket Type3
FDN25,7.895,Regular,Breakfast,55.3588,Supermarket Type1
FDB60,9.3,LF,Baking Goods,195.0136,Supermarket Type1
FDQ13,11.1,Low Fat,Canned,83.5908,Supermarket Type1
DRK13,11.8,LF,Soft Drinks,196.8084,Supermarket Type1
DRF25,9,Low Fat,Soft Drinks,35.419,Supermarket Type2
NCD42,,Low Fat,Health and Hygiene,39.2506,Grocery Store
FDW25,5.175,Low Fat,Canned,84.7224,Supermarket Type1
NCV29,,Low Fat,Health and Hygiene,179.4686,Supermarket Type3
NCK42,7.475,Low Fat,Household,214.3192,Supermarket Type1
DRJ13,,Low Fat,Soft Drinks,158.4578,Supermarket Type3
DRD15,10.6,Low Fat,Dairy,232.4642,Supermarket Type1
FDM27,12.35,Regular,Meat,156.3946,Supermarket Type1
FDZ50,12.8,Regular,Dairy,184.5608,Supermarket Type2
FDC04,15.6,Low Fat,Dairy,242.4854,Supermarket Type1
FDF50,4.905,Low Fat,Canned,195.9768,Supermarket Type1
FDP15,15.2,Low Fat,Meat,257.733,Supermarket Type1
FDK46,9.6,LF,Snack Foods,258.962,Supermarket Type1
FDZ56,16.25,LF,Fruits and Vegetables,168.9474,Supermarket Type2
FDY60,10.5,Regular,Baking Goods,143.5128,Supermarket Type1
FDB10,10,Low Fat,Snack Foods,236.859,Supermarket Type1
FDR57,5.675,Regular,Snack Foods,155.5288,Supermarket Type1
FDU58,6.61,Regular,Snack Foods,186.9898,Supermarket Type1
FDH02,7.27,Regular,Canned,88.7488,Supermarket Type1
FDP48,7.52,Regular,Baking Goods,182.295,Supermarket Type1
FDI46,9.5,Low Fat,Snack Foods,251.9724,Supermarket Type1
FDW56,7.68,Low Fat,Fruits and Vegetables,193.1162,Supermarket Type1
NCM19,12.65,Low Fat,Others,111.8202,Grocery Store
FDS50,,Low Fat,Dairy,221.2114,Supermarket Type3
FDK24,9.195,Low Fat,Baking Goods,44.4744,Supermarket Type1
FDO36,19.7,Low Fat,Baking Goods,180.566,Supermarket Type1
FDK45,,Low Fat,Seafood,114.786,Supermarket Type3
NCL05,19.6,Low Fat,Health and Hygiene,44.377,Supermarket Type1
FDL32,15.7,Regular,Fruits and Vegetables,113.2544,Supermarket Type2
FDA28,16.1,Regular,Frozen Foods,126.0362,Supermarket Type1
FDY36,12.3,Low Fat,Baking Goods,74.538,Supermarket Type2
FDP32,6.65,Low Fat,Fruits and Vegetables,127.2678,Supermarket Type2
FDL50,12.15,Regular,Canned,123.2046,Supermarket Type1
DRC24,17.85,Low Fat,Soft Drinks,151.7998,Supermarket Type1
NCS18,12.65,Low Fat,Household,107.3938,Supermarket Type1
FDD16,20.5,Low Fat,Frozen Foods,75.3696,Supermarket Type1
NCV18,6.775,Low Fat,Household,84.925,Supermarket Type1
FDX07,19.2,Regular,Fruits and Vegetables,183.995,Supermarket Type1
NCZ05,,Low Fat,Health and Hygiene,104.299,Supermarket Type3
NCI31,20,Low Fat,Others,36.819,Supermarket Type1
FDK14,6.98,Low Fat,Canned,83.2934,Supermarket Type1
NCR06,12.5,Low Fat,Household,42.9112,Supermarket Type1
NCF54,18,Low Fat,Household,173.2422,Supermarket Type1
DRG23,8.88,Low Fat,Hard Drinks,150.6682,Grocery Store
FDD53,16.2,Low Fat,Frozen Foods,43.5454,Supermarket Type1
NCM31,,Low Fat,Others,140.1154,Supermarket Type3
FDT16,9.895,Regular,Frozen Foods,261.6278,Supermarket Type1
FDR40,9.1,Regular,Frozen Foods,79.1618,Supermarket Type1
DRG25,10.5,Low Fat,Soft Drinks,184.524,Supermarket Type1
FDT10,16.7,Regular,Snack Foods,60.6562,Supermarket Type1
FDY32,7.605,Low Fat,Fruits and Vegetables,163.721,Supermarket Type1
FDN50,16.85,reg,Canned,93.312,Supermarket Type1
FDZ35,,Regular,Breads,104.599,Grocery Store
NCP54,15.35,Low Fat,Household,121.973,Supermarket Type1
NCD07,9.1,Low Fat,Household,112.0518,Supermarket Type1
FDS02,10.195,Regular,Dairy,196.7794,Supermarket Type2
DRN59,15,Low Fat,Hard Drinks,48.306,Supermarket Type2
DRB24,8.785,LF,Soft Drinks,155.5656,Supermarket Type1
FDP37,,Low Fat,Breakfast,126.4994,Supermarket Type3
DRB01,7.39,Low Fat,Soft Drinks,190.253,Supermarket Type2
FDR47,17.85,LF,Breads,195.7794,Supermarket Type1
NCM31,6.095,Low Fat,Others,141.9154,Grocery Store
NCF06,,Low Fat,Household,258.8962,Supermarket Type3
NCV17,,Low Fat,Health and Hygiene,129.9626,Supermarket Type3
FDS10,19.2,Low Fat,Snack Foods,178.7318,Supermarket Type1
FDN52,9.395,Regular,Frozen Foods,87.3198,Supermarket Type1
FDZ48,17.75,Low Fat,Baking Goods,113.3544,Supermarket Type1
FDJ48,11.3,Low Fat,Baking Goods,248.6118,Supermarket Type1
DRB13,,Regular,Soft Drinks,190.253,Supermarket Type3
FDV59,13.35,Low Fat,Breads,216.9166,Supermarket Type1
FDL32,15.7,Regular,Fruits and Vegetables,111.3544,Supermarket Type1
FDZ12,9.17,Low Fat,Baking Goods,142.147,Supermarket Type1
NCR06,,LF,Household,41.4112,Supermarket Type3
FDP51,13.85,Regular,Meat,119.6124,Supermarket Type1
FDY22,16.5,Regular,Snack Foods,142.6128,Supermarket Type1
FDZ38,17.6,Low Fat,Dairy,170.7422,Supermarket Type1
NCO54,19.5,Low Fat,Household,54.6614,Supermarket Type1
FDR23,15.85,Low Fat,Breads,175.137,Supermarket Type1
FDM38,5.885,Regular,Canned,54.5982,Supermarket Type1
FDS25,6.885,Regular,Canned,112.4228,Supermarket Type1
FDZ22,9.395,Low Fat,Snack Foods,83.825,Supermarket Type1
FDZ20,,Low Fat,Fruits and Vegetables,254.8356,Grocery Store
FDD45,8.615,Low Fat,Fruits and Vegetables,95.4436,Grocery Store
FDN03,9.8,Regular,Meat,248.7408,Supermarket Type1
NCW30,5.21,Low Fat,Household,258.4962,Supermarket Type1
FDY24,,Regular,Baking Goods,55.8298,Supermarket Type3
FDJ26,,Regular,Canned,212.1218,Grocery Store
FDM15,11.8,Regular,Meat,152.2366,Supermarket Type1
NCW54,,Low Fat,Household,57.8588,Supermarket Type3
FDA23,9.8,Low Fat,Baking Goods,100.5016,Supermarket Type1
FDA39,,Low Fat,Meat,39.5822,Grocery Store
FDZ12,9.17,Low Fat,Baking Goods,144.147,Supermarket Type1
NCB42,11.8,Low Fat,Health and Hygiene,115.8492,Supermarket Type1
FDL16,12.85,Low Fat,Frozen Foods,46.606,Supermarket Type1
FDO24,,Low Fat,Baking Goods,160.4604,Grocery Store
NCP42,8.51,Low Fat,Household,193.1478,Supermarket Type1
FDR19,13.5,Regular,Fruits and Vegetables,147.2102,Supermarket Type2
DRL01,19.5,Regular,Soft Drinks,233.5958,Supermarket Type1
FDV37,13,Regular,Canned,198.9426,Supermarket Type1
FDI41,18.5,Regular,Frozen Foods,147.0418,Grocery Store
FDF58,13.3,Low Fat,Snack Foods,62.451,Supermarket Type1
NCF43,8.51,Low Fat,Household,141.947,Supermarket Type2
FDN02,16.5,Low Fat,Canned,205.8638,Supermarket Type1
NCP41,16.6,Low Fat,Health and Hygiene,107.7596,Supermarket Type1
NCY17,,Low Fat,Health and Hygiene,45.6086,Supermarket Type3
FDL58,,Regular,Snack Foods,265.0568,Supermarket Type3
NCA30,,Low Fat,Household,187.9872,Supermarket Type3
FDE46,18.6,low fat,Snack Foods,150.6366,Supermarket Type2
FDY38,13.6,reg,Dairy,231.23,Supermarket Type1
NCH29,,Low Fat,Health and Hygiene,96.0726,Supermarket Type3
FDO20,12.85,Regular,Fruits and Vegetables,253.9382,Supermarket Type1
FDP44,16.5,Regular,Fruits and Vegetables,103.0332,Supermarket Type2
FDM02,,Regular,Canned,89.2198,Supermarket Type3
FDJ14,,Regular,Canned,79.996,Supermarket Type3
FDH04,6.115,Regular,Frozen Foods,88.9488,Grocery Store
DRK23,8.395,Low Fat,Hard Drinks,253.004,Supermarket Type1
NCW05,20.25,Low Fat,Health and Hygiene,106.8938,Supermarket Type1
FDF12,8.235,Low Fat,Baking Goods,146.7076,Supermarket Type1
FDL51,,Regular,Dairy,212.7876,Grocery Store
FDN03,9.8,Regular,Meat,249.4408,Supermarket Type2
DRJ37,10.8,Low Fat,Soft Drinks,150.5024,Supermarket Type1
FDM12,,Regular,Baking Goods,188.7214,Grocery Store
FDA16,6.695,Low Fat,Frozen Foods,221.8456,Supermarket Type1
NCB07,19.2,Low Fat,Household,196.611,Supermarket Type1
NCI17,,Low Fat,Health and Hygiene,97.241,Grocery Store
FDR51,9.035,Regular,Meat,149.3708,Supermarket Type1
FDJ55,12.8,Regular,Meat,225.2404,Supermarket Type1
NCZ17,12.15,Low Fat,Health and Hygiene,38.8506,Supermarket Type1
FDU25,12.35,Low Fat,Canned,59.5246,Supermarket Type1
NCG18,15.3,Low Fat,Household,104.0332,Supermarket Type1
DRM11,6.57,Low Fat,Hard Drinks,259.5278,Supermarket Type1
FDH16,10.5,Low Fat,Frozen Foods,91.683,Supermarket Type1
FDZ04,9.31,Low Fat,Frozen Foods,61.651,Supermarket Type2
NCX53,20.1,Low Fat,Health and Hygiene,142.3154,Supermarket Type1
FDX38,,Regular,Dairy,48.3376,Supermarket Type3
FDX09,9,Low Fat,Snack Foods,177.037,Supermarket Type1
NCW05,20.25,Low Fat,Health and Hygiene,107.8938,Supermarket Type2
NCS41,12.85,Low Fat,Health and Hygiene,184.6608,Supermarket Type1
FDI26,5.94,Low Fat,Canned,177.7344,Supermarket Type1
NCZ41,,Low Fat,Health and Hygiene,125.9704,Supermarket Type3
NCK06,5.03,Low Fat,Household,122.6756,Supermarket Type1
FDX23,,Low Fat,Baking Goods,96.5436,Supermarket Type3
NCA42,6.965,Low Fat,Household,157.5604,Supermarket Type1
FDC20,10.65,Low Fat,Fruits and Vegetables,54.0272,Supermarket Type1
DRC49,8.67,Low Fat,Soft Drinks,143.8128,Supermarket Type2
FDX01,10.1,Low Fat,Canned,117.015,Supermarket Type1
FDC08,19,Regular,Fruits and Vegetables,226.372,Supermarket Type1
FDC02,21.35,Low Fat,Canned,258.8278,Supermarket Type1
FDK10,5.785,Regular,Snack Foods,179.166,Supermarket Type1
DRC24,17.85,Low Fat,Soft Drinks,153.0998,Supermarket Type1
FDW16,,Regular,Frozen Foods,92.5804,Grocery Store
NCU06,17.6,LF,Household,229.101,Supermarket Type2
DRA59,8.27,Regular,Soft Drinks,184.3924,Supermarket Type1
FDR24,,Regular,Baking Goods,90.583,Grocery Store
DRL35,15.7,Low Fat,Hard Drinks,43.277,Supermarket Type2
FDA49,19.7,Low Fat,Canned,86.6198,Supermarket Type1
NCC55,10.695,Low Fat,Household,36.5848,Supermarket Type1
DRD24,,Low Fat,Soft Drinks,143.3154,Grocery Store
NCE55,8.92,Low Fat,Household,176.737,Supermarket Type1
FDT33,7.81,Regular,Snack Foods,168.6158,Supermarket Type1
NCT53,5.4,Low Fat,Health and Hygiene,164.1526,Supermarket Type1
FDS26,20.35,Low Fat,Dairy,260.1594,Supermarket Type1
FDL22,16.85,Low Fat,Snack Foods,91.4488,Supermarket Type2
FDP44,16.5,Regular,Fruits and Vegetables,104.5332,Supermarket Type1
FDC52,11.15,Regular,Dairy,149.5708,Supermarket Type2
FDI53,8.895,Regular,Frozen Foods,160.5236,Grocery Store
FDZ23,17.75,Regular,Baking Goods,187.124,Supermarket Type1
NCT18,14.6,Low Fat,Household,182.6976,Supermarket Type1
FDR13,9.895,Regular,Canned,116.7492,Supermarket Type1
FDB09,16.25,Low Fat,Fruits and Vegetables,125.0046,Grocery Store
FDZ60,20.5,Low Fat,Baking Goods,108.8596,Supermarket Type1
FDB11,16,Low Fat,Starchy Foods,225.7404,Supermarket Type1
FDC10,9.8,Regular,Snack Foods,119.8098,Supermarket Type2
FDW56,7.68,Low Fat,Fruits and Vegetables,193.9162,Supermarket Type1
FDK14,,Low Fat,Canned,83.8934,Supermarket Type3
DRE27,,Low Fat,Dairy,96.0726,Supermarket Type3
FDA38,5.44,Low Fat,Dairy,240.7538,Supermarket Type1
FDT11,5.94,Regular,Breads,188.7556,Supermarket Type1
FDP15,15.2,Low Fat,Meat,257.133,Supermarket Type1
FDV27,7.97,Regular,Meat,87.6514,Supermarket Type1
FDS36,,Regular,Baking Goods,108.957,Supermarket Type3
FDY40,,Regular,Frozen Foods,48.0692,Supermarket Type3
NCF19,13,Low Fat,Household,50.2034,Supermarket Type1
FDF53,20.75,Regular,Frozen Foods,182.2318,Supermarket Type1
FDS14,,Low Fat,Dairy,156.5288,Supermarket Type3
FDE56,17.25,Regular,Fruits and Vegetables,63.8194,Supermarket Type1
FDZ19,6.425,Low Fat,Fruits and Vegetables,177.7712,Supermarket Type1
FDZ46,7.485,Low Fat,Snack Foods,112.1228,Supermarket Type1
FDR16,5.845,Regular,Frozen Foods,212.8218,Supermarket Type1
FDG29,17.6,Low Fat,Frozen Foods,42.1454,Supermarket Type2
NCE30,16,LF,Household,214.3902,Supermarket Type1
FDZ40,8.935,Low Fat,Frozen Foods,52.9298,Supermarket Type1
FDG58,10.695,Regular,Snack Foods,155.4972,Supermarket Type2
DRH03,17.25,Low Fat,Dairy,94.912,Supermarket Type1
FDZ47,20.7,Regular,Baking Goods,99.3042,Supermarket Type1
FDV04,7.825,Regular,Frozen Foods,157.6288,Supermarket Type2
FDZ10,17.85,Low Fat,Snack Foods,126.202,Supermarket Type2
FDG46,8.63,Regular,Snack Foods,113.2518,Supermarket Type1
NCF07,9,Low Fat,Household,99.4016,Supermarket Type1
FDY44,14.15,Regular,Fruits and Vegetables,194.711,Supermarket Type1
FDB21,7.475,LF,Fruits and Vegetables,242.4854,Supermarket Type1
FDS20,8.85,Low Fat,Fruits and Vegetables,182.4292,Supermarket Type1
FDS49,9,LF,Canned,79.6644,Supermarket Type1
FDX55,,Low Fat,Fruits and Vegetables,219.5166,Supermarket Type3
NCQ02,12.6,Low Fat,Household,186.7556,Supermarket Type2
FDR25,17,Regular,Canned,264.6884,Supermarket Type1
DRG39,14.15,Low Fat,Dairy,53.9982,Supermarket Type1
FDB46,10.5,Regular,Snack Foods,213.3244,Supermarket Type1
NCC30,16.6,Low Fat,Household,179.2344,Supermarket Type2
FDE58,18.5,Low Fat,Snack Foods,119.7124,Supermarket Type1
